iteration,loss
1,0.8207996487617493
2,1.605099081993103
3,1.1495003700256348
4,0.8294448852539062
5,1.1425966024398804
6,0.7882412075996399
7,0.7472002506256104
8,0.7702708840370178
9,0.6985464692115784
10,0.711639404296875
11,0.6929677724838257
12,0.6885634660720825
13,0.74330073595047
14,0.7053813934326172
15,0.6909692287445068
16,0.7328119277954102
17,0.6962070465087891
18,0.7455286383628845
19,0.685316264629364
20,0.6926997900009155
21,0.6919975876808167
22,0.6853589415550232
23,0.7333202362060547
24,0.7007080316543579
25,0.6816644072532654
26,0.7234660983085632
27,0.6914973855018616
28,0.7351529598236084
29,0.7030001282691956
30,0.6860609650611877
31,0.6977649927139282
32,0.6919485330581665
33,0.68962162733078
34,0.7211752533912659
35,0.69355309009552
36,0.6913500428199768
37,0.6860640048980713
38,0.7197552919387817
39,0.6856264472007751
40,0.6695200800895691
41,0.764674961566925
42,0.698977530002594
43,0.734290361404419
44,0.695010244846344
45,0.7022570371627808
46,0.7001488208770752
47,0.692453920841217
48,0.6790367364883423
49,0.695763111114502
50,0.7244662046432495
51,0.6935763955116272
52,0.6817420125007629
53,0.707442045211792
54,0.6962956190109253
55,0.6951371431350708
56,0.746263861656189
57,0.693178117275238
58,0.6957834959030151
59,0.6974706649780273
60,0.7158299684524536
61,0.7262513041496277
62,0.6888110041618347
63,0.6950311660766602
64,0.6828666925430298
65,0.7010758519172668
66,0.7070343494415283
67,0.6962381601333618
68,0.6961402297019958
69,0.693146824836731
70,0.6926597952842712
71,0.7054181098937988
72,0.7393159866333008
73,0.6967063546180725
74,0.6919946670532227
75,0.7168550491333008
76,0.7163086533546448
77,0.6953078508377075
78,0.6943854093551636
79,0.6935611367225647
80,0.6946568489074707
81,0.6932140588760376
82,0.6925227642059326
83,0.7199875712394714
84,0.6920362710952759
85,0.6932900547981262
86,0.7211968302726746
87,0.6933058500289917
88,0.6889024972915649
89,0.7254375219345093
90,0.6892456412315369
91,0.6991869807243347
92,0.6984524130821228
93,0.6864768862724304
94,0.6954677700996399
95,0.7037683725357056
96,0.6934708952903748
97,0.6908437013626099
98,0.6953416466712952
99,0.7170464396476746
100,0.6989498734474182
101,0.6912058591842651
102,0.7006622552871704
103,0.6934710741043091
104,0.690865695476532
105,0.7126739025115967
106,0.6957715153694153
107,0.6931847333908081
108,0.6946459412574768
109,0.6738945245742798
110,0.7098771333694458
111,0.6658486127853394
112,0.6967971920967102
113,0.7216977477073669
114,0.6871560215950012
115,0.69804447889328
116,0.6890192031860352
117,0.703812837600708
118,0.6970233917236328
119,0.7065609097480774
120,0.6931891441345215
121,0.6869915723800659
122,0.6854045391082764
123,0.7120159864425659
124,0.6888568997383118
125,0.6821379065513611
126,0.7381336688995361
127,0.6937124729156494
128,0.6887991428375244
129,0.7055342197418213
130,0.6812883019447327
131,0.7242700457572937
132,0.7421298027038574
