epoch,auc,loss
1,0.44500423299746017,0.6515546292066574
2,0.5187164887701068,0.8038421154022217
3,0.5,0.678523650765419
4,0.5,0.7056298732757569
5,0.5,0.6935315489768982
6,0.5,0.7022619009017944
7,0.5,0.6864101767539978
8,0.5,0.6956222712993622
9,0.5,0.6868173509836197
10,0.5,0.6960352927446365
11,0.5,0.6902874112129211
12,0.5,0.6828244984149933
13,0.5,0.7085565686225891
14,0.5,0.6873560518026351
15,0.5,0.6986419856548309
