epoch,auc,loss
1,0.4619611228233263,0.533080005645752
2,0.4074509055294567,1.1919471740722656
3,0.4303132418120549,1.1823485851287843
4,0.5050671469597118,1.922092205286026
5,0.5445875732474561,1.2208814412355422
6,0.544878073073156,1.5220882216119207
7,0.6292475224514864,1.6599370792508126
8,0.6315881210471272,0.6829284965991974
9,0.5611460633123619,0.8285963919013739
10,0.5188824886705068,0.9285550886765123
