iteration,loss
1,0.763784646987915
2,0.8235889673233032
3,0.837663471698761
4,0.8151805996894836
5,0.8199644088745117
6,0.6898819208145142
7,0.6695082187652588
8,0.7098886370658875
9,0.7046945095062256
10,0.748822033405304
11,0.9215877652168274
12,0.7046759724617004
13,0.6970418095588684
14,0.7488934993743896
15,0.7102466821670532
16,0.732854425907135
17,0.6571111679077148
18,0.6172391772270203
19,0.7483165860176086
20,0.6608810424804688
21,0.8060352802276611
22,0.6938273906707764
23,0.6238704919815063
24,0.792237401008606
25,0.6730926036834717
26,0.7218379974365234
27,0.6942214369773865
28,0.6776593923568726
29,0.6801645755767822
30,0.6651834845542908
31,0.6221894025802612
32,0.6502264738082886
33,0.6642448902130127
34,0.6541180610656738
35,0.6927122473716736
36,0.6805833578109741
37,0.6890560984611511
38,0.6525784730911255
39,0.6988332271575928
40,0.6892331838607788
41,0.6883274912834167
42,0.6505100131034851
43,0.7587379813194275
44,0.6546134948730469
45,0.6845939755439758
46,0.6582850813865662
47,0.6505786180496216
48,0.6817076206207275
49,0.6884654760360718
50,0.6757575273513794
51,0.7349348664283752
52,0.7272914052009583
53,0.7100577354431152
54,0.6841998100280762
55,0.6456290483474731
56,0.6536527872085571
57,0.6883719563484192
58,0.6660664081573486
59,0.6760108470916748
60,0.6569921970367432
61,0.7466740608215332
62,0.7078689932823181
63,0.6543182134628296
64,0.7116512656211853
65,0.6576404571533203
66,0.7042950987815857
67,0.7245325446128845
68,0.7047932147979736
69,0.631976842880249
70,0.6954832673072815
71,0.6547970175743103
72,0.7246274948120117
73,0.6869596838951111
74,0.6631744503974915
75,0.6758976578712463
76,0.678678572177887
77,0.6544613838195801
78,0.6538264155387878
79,0.6869188547134399
80,0.6696423292160034
81,0.7290223836898804
82,0.6700393557548523
83,0.6717959046363831
84,0.6608899235725403
85,0.684308648109436
86,0.6556384563446045
87,0.7204673290252686
88,0.664715588092804
89,0.723822295665741
90,0.685883641242981
91,0.6551978588104248
92,0.6813530325889587
93,0.6759049296379089
94,0.660419762134552
95,0.6826802492141724
96,0.6649213433265686
97,0.7113964557647705
98,0.6729801893234253
99,0.6825280785560608
100,0.6534226536750793
101,0.7082568407058716
102,0.6490945816040039
103,0.6588943600654602
