iteration,loss
1,0.8207996487617493
2,0.8496841192245483
3,0.7915319800376892
4,0.7976664304733276
5,0.6950112581253052
6,0.6908414959907532
7,0.6901135444641113
8,0.697117030620575
9,0.6911295652389526
10,0.681207537651062
11,0.7233738899230957
12,0.6816378831863403
13,0.7077229022979736
14,0.7126337289810181
15,0.7045514583587646
16,0.6924683451652527
17,0.6944478750228882
18,0.6934772729873657
19,0.6923665404319763
20,0.6929239630699158
21,0.6977490782737732
22,0.6998366117477417
23,0.693107545375824
24,0.6933963298797607
25,0.696806013584137
26,0.6939957141876221
27,0.695626974105835
28,0.6893441677093506
29,0.6954640746116638
30,0.6878478527069092
31,0.6925605535507202
32,0.6907602548599243
33,0.6829310655593872
34,0.7013995051383972
35,0.6859642863273621
36,0.691154956817627
37,0.6866307854652405
38,0.7033789753913879
39,0.6982108354568481
40,0.6846678256988525
41,0.7090010046958923
42,0.7407545447349548
43,0.7035355567932129
44,0.6914693117141724
45,0.6972494721412659
46,0.6952289342880249
47,0.7242147326469421
48,0.7098779678344727
49,0.6913915872573853
50,0.7028303146362305
51,0.7092670798301697
52,0.7426741719245911
53,0.7159987688064575
54,0.6939842104911804
55,0.6828946471214294
56,0.7260174751281738
57,0.7192455530166626
58,0.6900082230567932
59,0.7194393277168274
60,0.6800698041915894
61,0.7084713578224182
62,0.6908472776412964
63,0.6924111247062683
64,0.676169753074646
65,0.704006016254425
66,0.7446849346160889
67,0.6930606961250305
68,0.7068212032318115
69,0.6994689106941223
70,0.6936429142951965
71,0.7122703194618225
72,0.6757026314735413
73,0.7238694429397583
74,0.7167072892189026
75,0.6852997541427612
76,0.703216552734375
77,0.6933163404464722
78,0.7038010954856873
79,0.7057134509086609
80,0.7005458474159241
81,0.6975919008255005
82,0.6877742409706116
83,0.6982648372650146
84,0.6950948238372803
85,0.6909332275390625
86,0.7146517634391785
87,0.6977280974388123
88,0.6952100992202759
89,0.7006486654281616
90,0.697260856628418
91,0.6934070587158203
92,0.6929238438606262
93,0.6899331212043762
94,0.6927235126495361
95,0.7091085910797119
96,0.6953166723251343
97,0.7006502747535706
98,0.6921793222427368
99,0.7021170258522034
100,0.709395706653595
101,0.7014081478118896
102,0.6907843947410583
103,0.6919975876808167
104,0.7016549110412598
105,0.6924254298210144
106,0.693148672580719
107,0.6930285692214966
108,0.690250039100647
109,0.6849430799484253
110,0.6943686008453369
111,0.666460394859314
112,0.6933770775794983
113,0.7425137758255005
114,0.6804671287536621
115,0.7080267071723938
116,0.7111549377441406
117,0.695197582244873
118,0.6942748427391052
119,0.7430480718612671
120,0.698198139667511
121,0.6779811382293701
122,0.6871083378791809
123,0.7120960354804993
124,0.6817348003387451
125,0.6870447993278503
126,0.7056769132614136
127,0.6923329830169678
128,0.6885612607002258
129,0.7051777839660645
130,0.6796873807907104
131,0.7326874732971191
132,0.7592418193817139
133,0.6919892430305481
134,0.7070051431655884
135,0.7101902365684509
136,0.7063241004943848
137,0.7001000642776489
138,0.6911277770996094
139,0.6940717697143555
140,0.6876327395439148
141,0.7090593576431274
142,0.7063382863998413
143,0.6926479339599609
144,0.6958551406860352
145,0.6918264627456665
146,0.6877624988555908
147,0.6902650594711304
148,0.6920502781867981
149,0.6886317729949951
150,0.6881210803985596
151,0.6909636855125427
152,0.7025408148765564
153,0.6849222779273987
154,0.6936894655227661
155,0.7094489336013794
156,0.6919822692871094
157,0.6947011947631836
158,0.6942909955978394
159,0.693008542060852
160,0.6915922164916992
161,0.693256676197052
162,0.7152560949325562
163,0.6928540468215942
164,0.6987295746803284
165,0.6932998895645142
166,0.6913350820541382
167,0.6926999092102051
168,0.6956905126571655
169,0.6913522481918335
170,0.6904737949371338
171,0.6864925026893616
172,0.6966484785079956
173,0.7026182413101196
174,0.688742995262146
175,0.6909140944480896
176,0.6912260055541992
177,0.6967626810073853
178,0.6920817494392395
179,0.7024104595184326
180,0.6859723925590515
181,0.6811342835426331
182,0.6865178942680359
183,0.6575635671615601
184,0.7069109678268433
185,0.7052004933357239
186,0.6970086097717285
187,0.6876424551010132
188,0.701840877532959
189,0.6926576495170593
190,0.6959956884384155
191,0.6913946866989136
192,0.6742520332336426
193,0.6805411577224731
194,0.7703256607055664
195,0.6795119047164917
196,0.6731557846069336
197,0.6773878335952759
198,0.6502479910850525
199,0.6747853755950928
200,0.6984289288520813
201,0.6705273389816284
202,0.7196602821350098
203,0.6874100565910339
204,0.6873740553855896
205,0.6826764941215515
206,0.6916850805282593
207,0.7015106678009033
208,0.7102067470550537
209,0.7049840688705444
210,0.6958670616149902
211,0.7179654836654663
212,0.6919224262237549
213,0.684744119644165
214,0.7019040584564209
215,0.7088119983673096
216,0.6941380500793457
217,0.6801947355270386
218,0.689667284488678
219,0.6993710994720459
220,0.6920546293258667
221,0.710567831993103
222,0.6970906853675842
223,0.6896928548812866
224,0.6672491431236267
225,0.7002631425857544
226,0.6903628706932068
227,0.7143475413322449
228,0.6771673560142517
229,0.650651216506958
230,0.7100341320037842
231,0.7313671708106995
232,0.6923671364784241
233,0.6951586008071899
234,0.6863267421722412
235,0.6861109733581543
236,0.682674765586853
237,0.6842093467712402
238,0.675885796546936
239,0.699713945388794
240,0.751523494720459
241,0.7044649124145508
242,0.6881669163703918
243,0.6965197920799255
244,0.6660304069519043
245,0.7252559065818787
246,0.6882473230361938
247,0.7369813323020935
248,0.6902957558631897
249,0.6996918320655823
250,0.6889259815216064
251,0.681847333908081
252,0.7152241468429565
253,0.6989466547966003
254,0.6986739039421082
255,0.6971891522407532
256,0.6843299269676208
