iteration,loss
1,1.0611246824264526
2,0.638928234577179
3,0.4096377193927765
4,0.21943455934524536
5,0.2228047251701355
6,0.18205025792121887
7,0.324351966381073
8,0.2907142639160156
9,0.08196213841438293
10,0.08055838197469711
11,0.08363936841487885
12,0.1773180514574051
13,0.4856950044631958
14,0.13783837854862213
15,0.31431281566619873
16,0.17867642641067505
17,0.08212617039680481
18,0.09165878593921661
19,0.09116480499505997
20,0.06905381381511688
21,0.18296974897384644
22,0.4044363796710968
23,0.18364110589027405
24,0.2520406246185303
25,0.042993735522031784
26,0.23564907908439636
27,0.04757188633084297
28,0.07614590972661972
29,0.2782650589942932
30,0.17603452503681183
31,0.25817930698394775
32,0.07957267761230469
33,0.17735522985458374
34,0.23817050457000732
35,0.11375821381807327
36,0.2408907413482666
37,0.15536737442016602
38,0.12952719628810883
39,0.21057730913162231
40,0.14080578088760376
41,0.160063236951828
42,0.20636871457099915
43,0.16595710813999176
44,0.06011468917131424
45,0.08435919880867004
46,0.09495969861745834
47,0.13956697285175323
48,0.20273235440254211
49,0.18456526100635529
50,0.1083235889673233
51,0.09402377158403397
52,0.04627268761396408
53,0.14732638001441956
54,0.10097433626651764
55,0.1290433555841446
56,0.08722390234470367
57,0.16267172992229462
58,0.259989857673645
59,0.35585537552833557
60,0.15285201370716095
61,0.21168361604213715
62,0.13775765895843506
63,0.11951450258493423
64,0.13254491984844208
65,0.1312548667192459
66,0.1799924075603485
67,0.11487497389316559
68,0.20892351865768433
69,0.10612842440605164
70,0.06273436546325684
71,0.12031662464141846
72,0.06802862882614136
73,0.14189860224723816
74,0.1101994588971138
75,0.03315991163253784
76,0.14353136718273163
77,0.06891951709985733
78,0.08373790234327316
79,0.08127713948488235
80,0.08539369702339172
81,0.12950488924980164
82,0.10089221596717834
83,0.058922018855810165
84,0.12737305462360382
85,0.05423703417181969
86,0.13354182243347168
87,0.09526076167821884
88,0.08836746960878372
89,0.05907098576426506
90,0.08030278235673904
91,0.0449182502925396
92,0.02224104106426239
93,0.055452022701501846
94,0.08451271057128906
95,0.07817156612873077
96,0.2471565306186676
97,0.06105291470885277
98,0.10565435141324997
99,0.05905391275882721
100,0.023674705997109413
101,0.15168188512325287
102,0.1324135959148407
103,0.09069852530956268
104,0.0946149155497551
105,0.06244444102048874
106,0.14350250363349915
107,0.1815478354692459
108,0.05592997372150421
109,0.12355310469865799
110,0.17792227864265442
111,0.051404017955064774
112,0.05286809802055359
113,0.09178569167852402
114,0.058534037321805954
115,0.06426697224378586
116,0.07465473562479019
117,0.13393473625183105
118,0.026322752237319946
119,0.06555106490850449
120,0.1549738645553589
121,0.13964122533798218
122,0.049482960253953934
123,0.06415241956710815
124,0.12408073991537094
125,0.13790550827980042
126,0.11311120539903641
127,0.1913563311100006
128,0.02131178416311741
129,0.12889829277992249
130,0.01698954775929451
131,0.1413164585828781
132,0.14762958884239197
133,0.049418576061725616
134,0.06454402953386307
135,0.08128530532121658
136,0.05636228621006012
137,0.10729250311851501
138,0.06270954757928848
139,0.10702493786811829
140,0.043987251818180084
141,0.31378328800201416
142,0.2005591094493866
143,0.12069764733314514
144,0.08503638952970505
145,0.08339070528745651
146,0.07412170618772507
147,0.039522767066955566
148,0.0955791249871254
149,0.22801253199577332
150,0.1155509352684021
151,0.11146789789199829
152,0.1042669340968132
153,0.12342428416013718
154,0.1700320541858673
155,0.061637334525585175
156,0.06695784628391266
157,0.11842979490756989
158,0.20763744413852692
159,0.07879169285297394
160,0.08775366842746735
161,0.030016090720891953
162,0.05759229511022568
163,0.14398740231990814
164,0.17268936336040497
165,0.10888850688934326
166,0.08846836537122726
167,0.05155883729457855
168,0.06144991144537926
169,0.22789937257766724
170,0.1701420694589615
171,0.06458999961614609
172,0.06963378936052322
173,0.056687913835048676
174,0.11892439424991608
175,0.05564170703291893
176,0.08261923491954803
177,0.11592461168766022
178,0.1528226137161255
179,0.026340223848819733
180,0.13203898072242737
181,0.08174532651901245
182,0.21138940751552582
183,0.10055622458457947
184,0.03419504314661026
185,0.11510644108057022
186,0.06140397861599922
187,0.08404272794723511
188,0.16487450897693634
189,0.06323355436325073
190,0.036145471036434174
191,0.0360649973154068
192,0.07752178609371185
193,0.19471777975559235
194,0.06829466670751572
195,0.06976791471242905
196,0.03945939987897873
197,0.11540412157773972
198,0.059653446078300476
199,0.138218954205513
200,0.05972670763731003
201,0.039049841463565826
202,0.08674956858158112
203,0.025565041229128838
204,0.1540033519268036
205,0.06311473250389099
206,0.0564110167324543
207,0.11786114424467087
208,0.18524101376533508
209,0.05022545903921127
210,0.04754006862640381
211,0.03842483460903168
212,0.06383423507213593
213,0.03353103622794151
214,0.06800395250320435
215,0.11466586589813232
216,0.08753199130296707
217,0.04845051467418671
218,0.0344771109521389
219,0.04296578839421272
220,0.038400404155254364
221,0.14454880356788635
222,0.054531365633010864
223,0.03309037536382675
224,0.016867369413375854
225,0.0629783421754837
226,0.030095521360635757
227,0.05201306566596031
228,0.1105472669005394
229,0.1478261798620224
230,0.047453347593545914
231,0.04100952669978142
232,0.038137659430503845
233,0.09610889852046967
234,0.07496802508831024
235,0.10981690883636475
236,0.026875805109739304
237,0.03953953832387924
238,0.08182825148105621
239,0.033146932721138
240,0.09894698113203049
241,0.051046840846538544
242,0.05380173772573471
243,0.07537897676229477
244,0.07179154455661774
245,0.06562279909849167
246,0.06810981035232544
247,0.08166386187076569
248,0.03824491426348686
249,0.031100023537874222
250,0.15182580053806305
251,0.0669366717338562
252,0.14775753021240234
253,0.043779753148555756
254,0.06654051691293716
255,0.0529903881251812
256,0.032291144132614136
257,0.03524518385529518
258,0.030134428292512894
259,0.03663431107997894
260,0.015259681269526482
